room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
6978979,1352,22192546,Entire home/apt,,Lisbon,,São Domingos de Benfica,9,4.5,8,3.0,,156.0,,"Myrtle Apartment, Benfica, Lisboa",2017-06-20 07:48:12.324733,38.749945,-9.178696,0101000020E61000001FDAC70A7E5B22C03C66A032FE5F4340
6316747,1352,32865630,Entire home/apt,,Lisbon,,Avenidas Novas,1,0.0,10,6.0,,150.0,,Victoria House Flat I (10 pax!!),2017-06-20 07:48:09.976200,38.733719,-9.146145,0101000020E6100000A6F27684D34A22C017BA1281EA5D4340
3267159,1352,16521620,Entire home/apt,,Lisbon,,Campo de Ourique,39,4.5,10,4.0,,182.0,,Lux Dinastia Apartament,2017-06-20 07:48:09.963961,38.72139,-9.157833,0101000020E61000008A75AA7CCF5022C0AAD4EC81565C4340
12108246,1352,1029524,Entire home/apt,,Lisbon,,Misericórdia,46,5.0,10,3.0,,150.0,,B.ALTO-ST.CATARINA in style! 3br2ba,2017-06-20 07:48:09.944871,38.71044,-9.146401,0101000020E610000011346612F54A22C097E2AAB2EF5A4340
17816361,1352,121737439,Entire home/apt,,Lisbon,,Misericórdia,0,0.0,4,1.0,,184.0,,Casas de São Bento 1,2017-06-20 07:48:09.938626,38.712645,-9.152542,0101000020E61000006A882AFC194E22C037548CF3375B4340
14928276,1352,93835189,Entire home/apt,,Lisbon,,Misericórdia,5,4.0,8,4.0,,173.0,,Cozy apartment in Lisbon,2017-06-20 07:48:09.934111,38.710362,-9.150084,0101000020E6100000444E5FCFD74C22C01C295B24ED5A4340
8479129,1352,26923031,Entire home/apt,,Lisbon,,Avenidas Novas,13,4.5,7,2.0,,173.0,,Central&Charming Lisbon Apartment,2017-06-20 07:48:09.929678,38.740171,-9.150263,0101000020E610000003999D45EF4C22C04B395FECBD5E4340
12735806,1352,63096618,Entire home/apt,,Lisbon,,Santa Maria Maior,24,5.0,10,4.0,,156.0,,APARTAMENTO CENTRO DE LISBOA CHIADO,2017-06-20 07:48:09.927055,38.712058,-9.141926,0101000020E610000079E75086AA4822C0766D6FB7245B4340
15881584,1352,5650205,Entire home/apt,,Lisbon,,Santo António,0,0.0,10,4.0,,162.0,,Wanderlust Liberdade I & II - Up to 10 People,2017-06-20 07:48:09.924232,38.719598,-9.14434,0101000020E61000006002B7EEE64922C02D228AC91B5C4340
18421595,1352,8477034,Entire home/apt,,Lisbon,,São Vicente,1,0.0,6,1.0,,173.0,,Five stars penthouse,2017-06-20 07:48:09.921671,38.719741,-9.128691,0101000020E61000003E9468C9E34122C0904B1C79205C4340
18236369,1352,10058743,Entire home/apt,,Lisbon,,Alcântara,2,0.0,8,2.0,,173.0,,Lisbon Amazing Duplex with Terrace,2017-06-20 07:48:09.918331,38.704483,-9.176682,0101000020E610000070952710765A22C043CBBA7F2C5A4340
12773289,1352,64277904,Entire home/apt,,Lisbon,,Estrela,29,5.0,8,3.0,,153.0,,Spacious flat in Lapa/Estrela,2017-06-20 07:48:09.916136,38.711487,-9.155787,0101000020E6100000AE484C50C34F22C0BB438A01125B4340
17652650,1352,103885214,Entire home/apt,,Lisbon,,Misericórdia,4,5.0,12,4.0,,184.0,,River View Bica/Bairro Alto - Lisboa Tu & Eu,2017-06-20 07:48:09.912672,38.708138,-9.146632,0101000020E61000001A187959134B22C005871744A45A4340
3274854,1352,16558591,Entire home/apt,,Lisbon,,Santa Maria Maior,74,5.0,3,1.0,,148.0,,Heart of Lisbon Alfama Cathedral,2017-06-20 07:48:09.909012,38.710906,-9.130748,0101000020E6100000EA08E066F14222C0DD43C2F7FE5A4340
17472442,1352,2372087,Entire home/apt,,Lisbon,,Arroios,1,0.0,14,5.0,,173.0,,ANGEL`S CHIC DUPLEX,2017-06-20 07:48:09.905839,38.726412,-9.136582,0101000020E6100000CE716E13EE4522C003B68311FB5C4340
14246745,1352,21570687,Entire home/apt,,Lisbon,,Arroios,8,5.0,9,4.0,,173.0,,Charming Lisbon styled flat in quiet downtown area,2017-06-20 07:48:09.895613,38.722777,-9.132678,0101000020E610000021CCED5EEE4322C087A6ECF4835C4340
17431651,1352,106509395,Entire home/apt,,Lisbon,,Misericórdia,2,0.0,5,1.0,,179.0,,Superior Studio 9 + Rooftop terrace,2017-06-20 07:48:09.884610,38.707426,-9.147893,0101000020E61000005A9D9CA1B84B22C0882B67EF8C5A4340
5356498,1352,3633695,Entire home/apt,,Lisbon,,Santa Maria Maior,20,5.0,11,3.0,,162.0,,Apart. in City Center 3BR,2017-06-20 07:48:08.096566,38.712528,-9.134908,0101000020E610000002F04FA9124522C0FDBD141E345B4340
5525213,1352,12811685,Entire home/apt,,Lisbon,,Parque das Nações,17,5.0,5,2.0,,162.0,,LxRiverside Suites,2017-06-20 07:48:08.093339,38.767566,-9.097174,0101000020E6100000030B60CAC03122C0C2C2499A3F624340
859059,1352,4496825,Entire home/apt,,Lisbon,,Misericórdia,46,5.0,4,2.0,,184.0,,"Chiado Lisboa Loft of 250,0 m2  ",2017-06-20 07:48:08.090320,38.71091,-9.14465,0101000020E610000099BB96900F4A22C01E335019FF5A4340
649778,1352,2372087,Entire home/apt,,Lisbon,,Santa Maria Maior,18,5.0,6,2.0,,173.0,,SE,2017-06-20 07:48:08.084740,38.710701,-9.131779,0101000020E610000063997E89784322C0041E1840F85A4340
14927170,1352,87295495,Entire home/apt,,Lisbon,,Santa Maria Maior,11,5.0,6,2.0,,167.0,,The Lisboans Apartments - 1B Superior two bedroom,2017-06-20 07:48:08.080669,38.711695,-9.136062,0101000020E6100000EB7420EBA94522C005DD5ED2185B4340
17676002,1352,91464804,Entire home/apt,,Lisbon,,Santo António,11,5.0,6,2.0,,162.0,,Superb Apt in the Heart of Lisbon - Alegria,2017-06-20 07:48:08.072236,38.717472,-9.146485,0101000020E610000089B5F814004B22C0DAE55B1FD65B4340
14065851,1352,80267432,Entire home/apt,,Lisbon,,Santo António,2,0.0,5,2.0,,167.0,,Lisbon Apartments RC-B,2017-06-20 07:48:08.069100,38.724559,-9.143778,0101000020E6100000C1C41F459D4922C0E0826C59BE5C4340
5769351,1352,2372087,Entire home/apt,,Lisbon,,Arroios,15,5.0,10,4.0,,173.0,,ALMIRANTE TOP FLOOR,2017-06-20 07:48:08.065906,38.726445,-9.134838,0101000020E61000001F84807C094522C0DEAB5626FC5C4340
17511083,1352,6065977,Entire home/apt,,Lisbon,,Avenidas Novas,5,5.0,12,5.0,,173.0,,Central Terrace in Lisbon for GROUPS!,2017-06-20 07:48:08.060840,38.728766,-9.148827,0101000020E61000000A86730D334C22C0E7374C34485D4340
776285,1352,4094259,Entire home/apt,,Lisbon,,São Vicente,5,5.0,6,2.0,,179.0,,DESIGN APARTMENT ALFAMA WITH ART!,2017-06-20 07:48:08.056194,38.713734,-9.124084,0101000020E6100000EAE923F0873F22C08A05BEA25B5B4340
735472,1352,3812367,Entire home/apt,,Lisbon,,Misericórdia,8,4.5,8,2.0,,147.0,,Casa Nino II + III @ Bairro Alto,2017-06-20 07:48:08.053318,38.710235,-9.151357,0101000020E6100000960A2AAA7E4D22C0BEBC00FBE85A4340
3329105,1352,6748692,Entire home/apt,,Lisbon,,Santa Maria Maior,23,5.0,11,4.0,,150.0,,Alfama Chic 2,2017-06-20 07:48:08.049806,38.711125,-9.135198,0101000020E61000001FF818AC384522C01B2FDD24065B4340
18559285,1352,95734909,Entire home/apt,,Lisbon,,Arroios,0,0.0,8,3.0,,173.0,,Lisbon's best located flat,2017-06-20 07:48:08.041888,38.733557,-9.143636,0101000020E6100000780E65A88A4922C03D601E32E55D4340
1937934,1352,3634413,Entire home/apt,,Lisbon,,Santa Maria Maior,81,4.5,9,3.0,,153.0,,Terrace Flat with River & City View,2017-06-20 07:48:04.654513,38.708832,-9.133242,0101000020E610000042E8A04B384422C0DC2DC901BB5A4340
4858913,1352,3634413,Entire home/apt,,Lisbon,,Arroios,77,4.5,12,5.0,,184.0,,Spacious and elegant family home,2017-06-20 07:48:04.650390,38.722917,-9.137762,0101000020E61000005B43A9BD884622C0795C548B885C4340
1504160,1352,181902,Entire home/apt,,Lisbon,,Arroios,53,5.0,15,5.0,,172.0,,"AR2- Pool, terrace, AC, 5BR City Center",2017-06-20 07:48:04.643163,38.722776,-9.134274,0101000020E6100000FD67CD8FBF4422C0B72A89EC835C4340
14706733,1352,87295495,Entire home/apt,,Lisbon,,Santa Maria Maior,29,5.0,6,2.0,,167.0,,The Lisboans Apartments - 2E Comfort two bedroom,2017-06-20 07:48:04.635744,38.710465,-9.135728,0101000020E6100000904DF2237E4522C0F0F96184F05A4340
5272976,1352,2169711,Entire home/apt,,Lisbon,,Avenidas Novas,3,4.5,5,3.0,,146.0,,Ritz Apartment,2017-06-20 07:48:04.623238,38.724967,-9.156327,0101000020E6100000ADF6B0170A5022C0F1D6F9B7CB5C4340
1237809,1352,6748692,Entire home/apt,,Lisbon,,Santa Maria Maior,65,5.0,11,4.0,,162.0,,Alfama Chic 4,2017-06-20 07:48:04.618516,38.709969,-9.135052,0101000020E6100000CF842689254522C04016A243E05A4340
7434304,1352,17457001,Entire home/apt,,Lisbon,,Misericórdia,67,5.0,6,3.0,,147.0,,Bairro Alto 3 Bedroom Patio House!!,2017-06-20 07:48:04.616035,38.713141,-9.146034,0101000020E61000004835ECF7C44A22C0E7374C34485B4340
11589227,1352,56201244,Entire home/apt,,Lisbon,,Campo de Ourique,33,5.0,4,3.0,,184.0,,Penthouse with an amazing view!,2017-06-20 07:48:04.613377,38.717861,-9.157656,0101000020E61000004E098849B85022C0740987DEE25B4340
279549,1352,1457564,Entire home/apt,,Lisbon,,Misericórdia,112,5.0,7,3.0,,173.0,,Big Comfortable Apart up to 7people,2017-06-20 07:48:04.604174,38.70996,-9.143471,0101000020E61000004DD9E907754922C0EDBB22F8DF5A4340
15351108,1352,96828210,Entire home/apt,,Lisbon,,Estrela,13,5.0,4,2.0,,150.0,,Beautiful apartment large terrasse Principe Real,2017-06-20 07:48:04.601697,38.714072,-9.153475,0101000020E6100000D8817346944E22C0A27E17B6665B4340
13766424,1352,68077202,Entire home/apt,,Lisbon,,Santa Maria Maior,3,4.5,5,3.0,,173.0,,"Central, 18th-century flat",2017-06-20 07:48:04.599284,38.709658,-9.136047,0101000020E61000001570CFF3A74522C021ACC612D65A4340
9726653,1352,4132827,Entire home/apt,,Lisbon,,Estrela,22,4.5,13,3.0,,162.0,,"Apart. with patio, suite & terrace",2017-06-20 07:48:04.596293,38.712133,-9.16307,0101000020E6100000DDEA39E97D5322C081B3942C275B4340
17961363,1352,11769160,Entire home/apt,,Lisbon,,Santa Maria Maior,4,5.0,6,2.0,,150.0,,"CHIADO, preços especias santos populares!",2017-06-20 07:48:04.591805,38.712254,-9.141048,0101000020E610000019558671374822C0FC389A232B5B4340
11581718,1352,13750296,Entire home/apt,,Lisbon,,Santa Maria Maior,37,5.0,6,2.0,,173.0,,Baixa-Chiado/Elevator/ 2 Bdrs & 2baths Amazing apt,2017-06-20 07:48:04.588250,38.714572,-9.137614,0101000020E610000088F19A57754622C093516518775B4340
3080317,1352,15674602,Entire home/apt,,Lisbon,,Misericórdia,117,5.0,4,2.0,,147.0,,"Gorgeous view, stylish Lisbon home!",2017-06-20 07:48:01.555175,38.710196,-9.14648,0101000020E61000004209336DFF4A22C001E0D8B3E75A4340
2099603,1352,181902,Entire home/apt,,Lisbon,,Santa Maria Maior,72,5.0,11,3.0,,156.0,,"CH1- Fab, AC Central, Lift, Balcony",2017-06-20 07:48:01.552110,38.710474,-9.140506,0101000020E610000097C80567F04722C04354E1CFF05A4340
2753370,1352,10295145,Entire home/apt,,Lisbon,,Misericórdia,64,5.0,8,3.0,,150.0,,Charming Villa at Principe Real,2017-06-20 07:48:01.549482,38.715578,-9.151971,0101000020E61000007EE19524CF4D22C059DE550F985B4340
19185665,1352,9663535,Entire home/apt,,Lisbon,,Santo António,0,0.0,2,1.0,,162.0,,The Houseum - Mutant half house half museum,2017-06-20 07:48:01.542567,38.717284,-9.150742,0101000020E61000006B44300E2E4D22C0D7F84CF6CF5B4340
13049611,1352,37758551,Entire home/apt,,Lisbon,,Santo António,27,5.0,8,4.0,,173.0,,Lovely & Central in Liberdade avenue,2017-06-20 07:48:01.539820,38.723715,-9.146293,0101000020E6100000784485EAE64A22C0F44F70B1A25C4340
17542222,1352,118991489,Entire home/apt,,Lisbon,,São Vicente,10,5.0,9,4.0,,150.0,,Casa em Sao Vicente,2017-06-20 07:48:01.537321,38.715423,-9.130131,0101000020E61000003D64CA87A04222C032E719FB925B4340
1148538,1352,6296446,Entire home/apt,,Lisbon,,Santo António,6,4.0,5,2.0,,167.0,,Lux Apt in the Heart of Lisbon City,2017-06-20 07:48:01.533787,38.721008,-9.142513,0101000020E61000007B82C476F74822C0C2137AFD495C4340
9990618,1352,17163789,Entire home/apt,,Lisbon,,Arroios,29,4.5,6,3.0,,162.0,,Master Deco Gem in City Center,2017-06-20 07:48:01.528156,38.732369,-9.13931,0101000020E6100000F302ECA3534722C057CD7344BE5D4340
5618543,1352,20321071,Entire home/apt,,Lisbon,,Santo António,82,4.5,16,5.0,,173.0,,"CENTRAL LISBON, 5 BEDROOMS, AV. DA LIBERDADE",2017-06-20 07:48:01.525692,38.716757,-9.143801,0101000020E6100000A243E048A04922C0EC1681B1BE5B4340
14847699,1352,87295495,Entire home/apt,,Lisbon,,Santa Maria Maior,23,5.0,6,2.0,,167.0,,The Lisboans Apartments - 2D Superior two bedroom,2017-06-20 07:48:01.520173,38.70954,-9.135841,0101000020E610000070E998F38C4522C0179AEB34D25A4340
18806232,1352,130921058,Entire home/apt,,Lisbon,,Santo António,1,0.0,4,2.0,,150.0,,Stylish flat in central Lisbon,2017-06-20 07:48:01.510585,38.720524,-9.143582,0101000020E6100000AB967494834922C0D6FD63213A5C4340
14705127,1352,91464804,Entire home/apt,,Lisbon,,Misericórdia,22,5.0,6,2.0,,163.0,,Superb Apt in the heart of Lisbon - Principe Real,2017-06-20 07:48:01.507942,38.710833,-9.152927,0101000020E6100000CD599F724C4E22C073F56393FC5A4340
154501,1352,743167,Entire home/apt,,Lisbon,,Santa Maria Maior,66,4.5,4,2.0,,166.0,,AWARD-WINNING w/ amazing terrace at downtown:Baixa,2017-06-20 07:48:01.504800,38.712607,-9.138735,0101000020E6100000029F1F46084722C049F3C7B4365B4340
11755856,1352,62546165,Entire home/apt,,Lisbon,,Misericórdia,4,4.5,4,2.0,,173.0,,Localização ideal e muito espaçoso!,2017-06-20 07:48:01.499862,38.712205,-9.151813,0101000020E61000001E37FC6EBA4D22C01A868F88295B4340
6140254,1352,1416183,Entire home/apt,,Lisbon,,Santa Maria Maior,43,5.0,6,3.0,,183.0,,Deluxe duplex in prime location,2017-06-20 07:47:56.373829,38.711936,-9.142082,0101000020E610000057B3CEF8BE4822C02B6C06B8205B4340
11064284,1352,32865630,Entire home/apt,,Lisbon,,Avenidas Novas,1,0.0,10,6.0,,162.0,,Victoria House Flat III (10 pax!!!),2017-06-20 07:47:56.367931,38.733003,-9.147613,0101000020E6100000CCED5EEE934B22C0586FD40AD35D4340
13864641,1352,17457001,Entire home/apt,,Lisbon,,Misericórdia,19,5.0,9,4.0,,173.0,,Chiado luxury charming flat! Free parking!,2017-06-20 07:47:56.362124,38.707629,-9.144478,0101000020E6100000A4FB3905F94922C0C0594A96935A4340
11944524,1352,63774700,Entire home/apt,,Lisbon,,Estrela,4,5.0,5,2.0,,173.0,,"""NEW"" Lisbon Loft River -StoneFlowerpot-",2017-06-20 07:47:56.359938,38.703901,-9.163353,0101000020E610000030682101A35322C0944F8F6D195A4340
6276068,1352,2396258,Entire home/apt,,Lisbon,,Santa Maria Maior,27,4.5,7,3.0,,148.0,,REMEDIOS VII-TERRACE & RIVER VIEW!,2017-06-20 07:47:56.355692,38.712286,-9.125927,0101000020E6100000E65DF580794022C007B309302C5B4340
4940203,1352,25224006,Entire home/apt,,Lisbon,,Santa Maria Maior,49,4.5,6,3.0,,173.0,,"Luxury apartment, great location",2017-06-20 07:47:56.351115,38.715068,-9.137837,0101000020E6100000855B3E92924622C044352559875B4340
2336040,1352,2396258,Entire home/apt,,Lisbon,,Santa Maria Maior,28,5.0,9,3.0,,148.0,,Remedios I -sunny with river view!,2017-06-20 07:47:56.343097,38.71274,-9.124988,0101000020E6100000EFC8586DFE3F22C0884677103B5B4340
18685326,1352,129881237,Entire home/apt,,Lisbon,,Santa Maria Maior,0,0.0,6,2.0,,162.0,,New!Classy duplex facing the castle.'ll love it,2017-06-20 07:47:56.332158,38.711049,-9.13252,0101000020E6100000C02154A9D94322C0406D54A7035B4340
19112254,1352,133542770,Entire home/apt,,Lisbon,,Avenidas Novas,0,0.0,6,2.0,,150.0,,Gulbenkian Garden Apartment,2017-06-20 07:47:50.391239,38.736741,-9.151996,0101000020E6100000E23E726BD24D22C0A94F72874D5E4340
18038642,1352,941411,Entire home/apt,,Lisbon,,Misericórdia,3,4.5,3,1.0,,173.0,,My Bairro Alto Suites,2017-06-20 07:47:50.388895,38.71281,-9.146534,0101000020E61000000F812381064B22C08121AB5B3D5B4340
18541217,1352,2396258,Entire home/apt,,Lisbon,,Santa Maria Maior,2,0.0,7,3.0,,183.0,,Alfama Tagus- 3 bedroom apartment with river view!,2017-06-20 07:47:50.386597,38.711251,-9.125826,0101000020E610000016F9F5436C4022C0A71FD4450A5B4340
18075737,1352,56201244,Entire home/apt,,Lisbon,,Santa Maria Maior,7,5.0,4,2.0,,184.0,,Beleza e Conforto na Avenida da Liberdade,2017-06-20 07:47:50.384313,38.715971,-9.141766,0101000020E6100000965E9B8D954822C035F10EF0A45B4340
11480992,1352,6392918,Entire home/apt,,Lisbon,,São Vicente,39,4.5,8,3.0,,162.0,,"Secret Garden, Typical Apartment",2017-06-20 07:47:50.381562,38.717809,-9.12261,0101000020E61000003B53E8BCC63E22C022E3512AE15B4340
15349532,1352,87295495,Entire home/apt,,Lisbon,,Santa Maria Maior,19,5.0,4,1.0,,167.0,,The Lisboans Apartments - Penthouse 5A,2017-06-20 07:47:50.378862,38.710127,-9.136033,0101000020E6100000815A0C1EA64522C0D8800871E55A4340
19096568,1352,133395712,Entire home/apt,,Lisbon,,Santa Maria Maior,0,0.0,6,3.0,,173.0,,Confort in the center of Lisbon - Baixa,2017-06-20 07:47:50.376626,38.710375,-9.138284,0101000020E6100000C11E1329CD4622C0B0726891ED5A4340
337665,1352,1716000,Entire home/apt,,Lisbon,,Santo António,43,5.0,6,2.0,,160.0,,São Mamede Garden / Príncipe Real,2017-06-20 07:47:50.374177,38.720486,-9.15072,0101000020E6100000CCB4FD2B2B4D22C0E99C9FE2385C4340
11542218,1352,2372087,Entire home/apt,,Lisbon,,Arroios,7,4.5,10,4.0,,173.0,,ALMIRANTE OVER THE TOP,2017-06-20 07:47:50.371922,38.726751,-9.135407,0101000020E6100000884CF910544522C0EBAA402D065D4340
19221361,1352,105540604,Entire home/apt,,Lisbon,,Misericórdia,0,0.0,8,3.0,,173.0,,Unique apartment in Chiado neighborhood,2017-06-20 07:47:50.369580,38.710009,-9.143346,0101000020E61000005B069CA5644922C0CE6E2D93E15A4340
14295595,1352,87295495,Entire home/apt,,Lisbon,,Santa Maria Maior,25,5.0,6,2.0,,156.0,,The Lisboans Apartments - 1C comfort two bedroom,2017-06-20 07:47:50.367460,38.709908,-9.134586,0101000020E6100000B9FFC874E84422C09A95ED43DE5A4340
12380470,1352,49402726,Entire home/apt,,Lisbon,,Campo de Ourique,35,5.0,6,3.0,,156.0,,THE PLACE TO BE,2017-06-20 07:47:50.364558,38.717177,-9.161976,0101000020E61000004A79AD84EE5222C0C138B874CC5B4340
2847440,1352,8298637,Entire home/apt,,Lisbon,,Santa Maria Maior,62,5.0,4,2.0,,151.0,,Beautiful 2-bedroom apartment with a great view,2017-06-20 07:47:50.355558,38.709539,-9.129652,0101000020E6100000D4B837BF614222C0471E882CD25A4340
19356644,1352,135651991,Entire home/apt,,Lisbon,,São Vicente,0,0.0,6,4.0,,173.0,,"Renovated Flat in the heart of Lisbon, Mouraria",2017-06-20 07:47:50.350675,38.718627,-9.132329,0101000020E6100000F19F6EA0C04322C0E48233F8FB5B4340
826608,1352,3704428,Entire home/apt,,Lisbon,,Estrela,71,5.0,6,3.0,,162.0,,"Apartment Casa da Estrela, Lisbon",2017-06-20 07:47:50.347293,38.712581,-9.16044,0101000020E6100000C3F01131255222C02060ADDA355B4340
14881126,1352,93303326,Entire home/apt,,Lisbon,,Avenidas Novas,17,5.0,8,3.0,,148.0,,HL Next to Galveias Palace Library,2017-06-20 07:47:38.293255,38.740899,-9.144944,0101000020E6100000BB809719364A22C0CE5147C7D55E4340
8041675,1352,23184589,Entire home/apt,,Lisbon,,Santa Maria Maior,23,5.0,8,3.0,,150.0,,T3 in the center of Lisbon-Chiado,2017-06-20 07:47:38.290895,38.712926,-9.140027,0101000020E61000002E1D739EB14722C0EB3BBF28415B4340
3962285,1352,20534024,Entire home/apt,,Lisbon,,Santa Maria Maior,20,5.0,5,2.0,,170.0,,APARTAMENTO LISBOA CAMPO CEBOLAS,2017-06-20 07:47:38.286905,38.709757,-9.13118,0101000020E610000050C763062A4322C0B58D3F51D95A4340
17607796,1352,15670429,Entire home/apt,,Lisbon,,Arroios,1,0.0,4,2.0,,156.0,,Casa Castelinhos - Beatifull house downtown,2017-06-20 07:47:38.283315,38.723017,-9.137927,0101000020E61000008578245E9E4622C0DCB930D28B5C4340
3170454,1352,14654966,Entire home/apt,,Lisbon,,Misericórdia,35,4.5,6,3.0,,184.0,,Mercy I,2017-06-20 07:47:38.276796,38.712369,-9.143432,0101000020E610000056664AEB6F4922C095D74AE82E5B4340
18147937,1352,69413807,Entire home/apt,,Lisbon,,Santo António,3,5.0,8,3.0,,162.0,,NEW! Apartamento da Glória,2017-06-20 07:47:38.274623,38.716678,-9.14405,0101000020E610000044FAEDEBC04922C0A0E1CD1ABC5B4340
6381015,1352,2169711,Entire home/apt,,Lisbon,,Santa Maria Maior,28,5.0,6,3.0,,171.0,,Madalena Gold,2017-06-20 07:47:38.270767,38.711133,-9.13581,0101000020E610000084F068E3884522C09D0DF967065B4340
12282104,1352,61100735,Entire home/apt,,Lisbon,,Parque das Nações,8,4.5,6,3.0,,148.0,,Rainbow House,2017-06-20 07:47:38.267982,38.770007,-9.100602,0101000020E61000000BD3F71A823322C07558E1968F624340
17072205,1352,42479445,Entire home/apt,,Lisbon,,Santo António,10,4.5,6,3.0,,173.0,,Magnificent Garden Boutique Apartment Sunny Lisbon,2017-06-20 07:47:38.265195,38.716989,-9.148946,0101000020E610000073BD6DA6424C22C0BE4BA94BC65B4340
5850683,1352,17457001,Entire home/apt,,Lisbon,,Misericórdia,42,5.0,4,2.0,,173.0,,Chiado 2 GLAMOUROUS Suites & FREE PARKING!,2017-06-20 07:47:38.262342,38.709839,-9.142734,0101000020E6100000F60D4C6E144922C072361D01DC5A4340
11817684,1352,62826007,Entire home/apt,,Lisbon,,Arroios,10,4.5,10,3.0,,162.0,,Angels Inn Lisbon 2nd,2017-06-20 07:47:36.306979,38.727676,-9.135438,0101000020E610000074452921584522C0C40AB77C245D4340
18076596,1352,124462320,Entire home/apt,,Lisbon,,Misericórdia,3,4.0,3,0.0,,155.0,,My Bairro Alto Suites 1,2017-06-20 07:47:36.304396,38.710824,-9.146538,0101000020E6100000143E5B07074B22C0209BE447FC5A4340
13890508,1352,4189583,Entire home/apt,,Lisbon,,Santa Maria Maior,38,4.5,6,2.0,,184.0,,Amazing apartment and view @ Alfama 2,2017-06-20 07:47:36.301956,38.711774,-9.128019,0101000020E61000008388D4B48B4122C0511212691B5B4340
17186449,1352,34827624,Entire home/apt,,Lisbon,,Santa Maria Maior,5,5.0,4,2.0,,184.0,,AP23 Castelo River View 2 bedrooms 2bathrooms flat,2017-06-20 07:47:36.296379,38.714116,-9.135097,0101000020E61000004F93196F2B4522C071C63027685B4340
1767257,1352,3841323,Entire home/apt,,Lisbon,,Santa Maria Maior,123,4.5,6,3.0,,156.0,,Sé apartment with great river view,2017-06-20 07:47:36.293149,38.709183,-9.132482,0101000020E61000000A9E42AED44322C089F02F82C65A4340
12467916,1352,67475474,Entire home/apt,,Lisbon,,Estrela,26,5.0,6,3.0,,150.0,,"Beautiful, classy w/ balcony - River view 3br. AC",2017-06-20 07:47:18.464758,38.708491,-9.154185,0101000020E610000049111956F14E22C0534145D5AF5A4340
17419265,1352,22036888,Entire home/apt,,Lisbon,,Santo António,2,0.0,6,4.0,,173.0,,Lisbon Center amazing Flat for 6,2017-06-20 07:47:18.457548,38.723459,-9.154366,0101000020E61000008A3A730F094F22C0997FF44D9A5C4340
14752940,1352,83774690,Entire home/apt,,Lisbon,,Arroios,20,5.0,12,5.0,,155.0,,Big flat in Central Lisbon with Park View,2017-06-20 07:47:18.455232,38.722128,-9.14096,0101000020E61000009C16BCE82B4822C050C3B7B06E5C4340
11818747,1352,62826007,Entire home/apt,,Lisbon,,Arroios,13,5.0,10,3.0,,162.0,,Angels Inn Lisbon 3rd,2017-06-20 07:47:18.447818,38.727663,-9.135778,0101000020E61000005708ABB1844522C02FC1A90F245D4340
5433692,1352,23414759,Entire home/apt,,Lisbon,,Santo António,51,5.0,5,2.0,,150.0,,São Bento Garden,2017-06-20 07:47:16.543489,38.718783,-9.154186,0101000020E61000008A00A777F14E22C0DCF5D214015C4340
6890986,1352,36110586,Entire home/apt,,Lisbon,,Santa Maria Maior,60,5.0,6,3.0,,173.0,,B.N. Lisbon best View! Launch price,2017-06-20 07:47:16.539346,38.708013,-9.139424,0101000020E6100000158E2095624722C04912842BA05A4340
1721829,1352,6305819,Entire home/apt,,Lisbon,,Misericórdia,85,4.5,8,3.0,,173.0,,New! Design and character downtown,2017-06-20 07:47:16.536074,38.714695,-9.145009,0101000020E61000005740A19E3E4A22C0AFCE31207B5B4340
1968490,1352,815805,Entire home/apt,,Lisbon,,Misericórdia,151,5.0,4,2.0,,173.0,,Historic Center Stunning River View,2017-06-20 07:47:16.532876,38.70994,-9.145765,0101000020E61000008ACDC7B5A14A22C0A60F5D50DF5A4340
19111538,1352,10261210,Entire home/apt,,Lisbon,,Avenidas Novas,0,0.0,6,2.0,,173.0,,The Lisbon Loft Gallery,2017-06-20 07:47:16.530390,38.72738,-9.158121,0101000020E6100000239F573CF55022C0DAE1AFC91A5D4340
18662432,1352,129691614,Entire home/apt,,Lisbon,,Santa Maria Maior,1,0.0,6,2.0,,173.0,,Downtown Magnificent Flat,2017-06-20 07:47:16.525871,38.709549,-9.135184,0101000020E61000008BE255D6364522C06BF46A80D25A4340
1309184,1352,7116579,Entire home/apt,,Lisbon,,Santa Maria Maior,157,5.0,6,2.0,,150.0,,✶✶Superb SÉ Downtown Historic Apt✶✶,2017-06-20 07:47:16.523658,38.710253,-9.135485,0101000020E61000007632384A5E4522C06571FF91E95A4340
6089989,1352,13826758,Entire home/apt,,Lisbon,,Santa Maria Maior,42,5.0,4,1.0,,150.0,,Terraço junto ao Castelo e à Sé,2017-06-20 07:47:16.520505,38.711098,-9.13125,0101000020E610000033333333334322C021205F42055B4340
2076938,1352,8934371,Entire home/apt,,Lisbon,,Areeiro,103,4.5,8,4.0,,173.0,,Charming Apartment with a Terrace.Kids are welcome,2017-06-20 07:47:16.513533,38.742779,-9.13635,0101000020E6100000849ECDAACF4522C0EA93DC61135F4340
17784727,1352,121456966,Entire home/apt,,Lisbon,,Santa Maria Maior,8,5.0,2,1.0,,162.0,,"Santo Estevão view apartment, Alfama",2017-06-20 07:47:16.510299,38.710975,-9.127619,0101000020E61000004AB20E47574122C005A3923A015B4340
